 0.001100, 0.000754,-0.000000,-0.001197,-0.002573
-0.003424,-0.002791, 0.000000, 0.004661, 0.009554
 0.011968, 0.009182,-0.000000,-0.013916,-0.027657
-0.034098,-0.026224, 0.000000, 0.043345, 0.096685
 0.148498, 0.186163, 0.199937, 0.186163, 0.148498
 0.096685, 0.043345, 0.000000,-0.026224,-0.034098
-0.027657,-0.013916,-0.000000, 0.009182, 0.011968
 0.009554, 0.004661, 0.000000,-0.002791,-0.003424
-0.002573,-0.001197,-0.000000, 0.000754, 0.001100
